_id,Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
66735640b18d03bc02f52654,fffe3100350034003400,Jeffrey Ken,,62.0,,20460.0,Clay,88.43,79.21,Yes,Yes,No,,Yes,Wealthy,No,06/09/16,06/08/16,"Port Kevin, ME 51432",2807.52
66735640b18d03bc02f519d0,fffe3200320035003300,Martha Bednarz,0.74,23.0,7.0,1404.0,Clay,5.49,17.91,No,No,No,Roadways,Yes,Working Class,,08/31/16,08/28/16,"Barajasfort, AL 71760",-476.36
66735640b18d03bc02f528a9,fffe3200310033003500,Sally Poling,0.5,48.0,18.0,1353.0,Wood,9.85,23.89,No,No,Yes,Roadways,No,Working Class,,08/01/15,07/28/15,"North Kathryn, AR 73976",769.76
66735640b18d03bc02f51ea5,fffe3600300033003900,Claudia Gauthier,0.91,38.0,22.0,98032.0,,539.92,53.73,No,No,Yes,,No,Working Class,No,08/19/16,08/19/16,"Christopherberg, OH 97059",16077.38
66735640b18d03bc02f51ffa,fffe3400300038003800,Nina Essex,0.39,36.0,10.0,1596.0,Clay,3.72,17.09,No,No,No,Roadways,Yes,Working Class,No,10/26/15,10/23/15,"West Natasha, WV 44475",253.87
66735640b18d03bc02f53284,fffe3700360038003700,Robert Degasperis,0.76,51.0,18.0,93954.0,Bronze,417.8,82.98,Yes,Yes,No,Airways,No,Wealthy,No,11/15/16,11/14/16,"Dennisborough, NY 56402",9453.47
66735640b18d03bc02f5300b,fffe3800330033003300,Nathan Scott,0.89,32.0,15.0,498.0,Wood,6.93,11.59,No,No,No,Roadways,No,Working Class,Yes,04/11/16,04/11/16,"South Robert, MN 58644",686.83
66735640b18d03bc02f52d31,fffe3800350038003200,William Hurley,0.53,24.0,6.0,329.0,Wood,5.63,14.42,Yes,Yes,No,Airways,No,Working Class,No,03/17/19,03/17/19,"Daystad, NH 06454",253.4
66735640b18d03bc02f52e26,fffe3700320032003800,Anthony Steward,0.05,24.0,7.0,5089.0,Bronze,3.0,56.19,No,No,No,Waterways,No,Working Class,No,03/20/18,03/17/18,"North Ashleyfort, AR 46740",287.76
66735640b18d03bc02f51a1c,fffe3800320032003500,Lisa Tuttle,0.15,46.0,19.0,3192344.0,Marble,2802.14,70.93,No,No,No,Roadways,Yes,Working Class,No,06/06/19,06/08/19,FPO AE 99854,-5888.11
66735640b18d03bc02f52452,fffe3800350036003600,Barbara Goud,0.88,17.0,8.0,221082.0,Stone,416.17,27.32,No,No,No,Roadways,No,Working Class,No,02/20/17,02/20/17,"Stacyfurt, MO 93509",5520.39
66735640b18d03bc02f52d67,fffe3200330036003700,Samantha Jenkins,,8.0,5.0,82.0,Wood,4.89,17.7,No,No,Yes,,No,Working Class,No,09/13/15,09/16/15,"Nancyborough, SD 17841",334.27
66735640b18d03bc02f51e94,fffe3400380030003400,Joseph Bledsaw,0.93,20.0,11.0,8087.0,,38.65,56.44,No,No,Yes,Waterways,No,Wealthy,No,01/05/15,01/04/15,"Martinezmouth, HI 89813",2246.76
66735640b18d03bc02f51985,fffe390032003500,Willie Blackwell,0.97,30.0,15.0,575.0,Wood,4.58,13.39,No,No,No,Roadways,No,Working Class,No,11/02/15,10/31/15,"Martinezport, MD 69892",-708.86
66735640b18d03bc02f52eb1,fffe3100320039003900,Lawrence Peltz,,38.0,15.0,1997294.0,,7771.15,89.46,No,Yes,No,Airways,Yes,Working Class,No,02/28/19,02/28/19,"Port Hectormouth, OR 99839",39962.71
66735640b18d03bc02f52218,fffe3200370032003300,Prince Wilson,0.96,10.0,5.0,9745.0,Marble,57.53,73.82,No,No,Yes,Waterways,No,Working Class,No,01/23/16,01/23/16,"Derrickburgh, NJ 26960",2541.05
66735640b18d03bc02f5209b,fffe3700330039003500,Doug Brown,0.62,34.0,13.0,1977.0,Aluminium,13.06,23.72,Yes,No,Yes,Airways,No,Working Class,No,09/02/15,09/06/15,"Rhodesstad, NC 22329",534.16
66735640b18d03bc02f52fd9,fffe3900310031003200,Molly Gast,0.42,21.0,15.0,1336.0,Aluminium,5.7,19.72,No,Yes,Yes,Airways,No,Wealthy,No,08/29/16,09/01/16,"Charleneburgh, WA 33847",316.09
66735640b18d03bc02f5282a,fffe3700370032003400,Cheryl Kurohara,0.21,24.0,7.0,257075.0,Stone,424.18,46.45,No,Yes,No,Airways,No,Wealthy,No,12/15/15,12/13/15,FPO AE 99703,2245.37
66735640b18d03bc02f524cd,fffe3800320031003500,Emmanuel Reddick,0.3,14.0,7.0,2613.0,Bronze,5.69,14.47,Yes,No,No,Airways,No,Working Class,No,03/24/17,03/24/17,"East Michaeltown, DE 30622",196.51
66735640b18d03bc02f527c6,fffe3500360035003400,Patrick Walsh,0.57,25.0,6.0,2862.0,Bronze,8.18,14.29,No,No,No,Roadways,No,Working Class,No,09/15/15,09/16/15,"New Isaacfort, AZ 93472",388.61
66735640b18d03bc02f52221,fffe3300320035003500,Carmen King,0.35,26.0,7.0,318.0,Wood,4.76,16.34,No,Yes,Yes,Airways,No,Wealthy,No,04/03/17,04/02/17,"North Sandra, WA 50638",224.43
66735640b18d03bc02f523a5,fffe3500390032003000,Mandy Whitaker,,16.0,7.0,59427.0,Marble,303.41,85.06,No,No,Yes,,No,Working Class,No,05/08/18,05/08/18,"Kristinberg, DC 13801",2847.05
66735640b18d03bc02f52731,fffe3800350032003300,Jeffery Krulik,0.5,26.0,9.0,1193.0,Aluminium,6.83,24.87,Yes,No,No,Waterways,No,Working Class,No,11/08/17,11/08/17,"Aprilside, WA 12540",349.03
66735640b18d03bc02f529f5,fffe3600340035003900,Karl Torres,0.57,25.0,6.0,1211.0,,5.68,18.69,Yes,No,Yes,Waterways,Yes,Working Class,No,04/25/18,04/26/18,"North Alejandroburgh, DE 83523",364.56
66735640b18d03bc02f5320a,fffe3400360036003300,Scott Orourke,0.37,23.0,10.0,,Clay,3.21,12.91,Yes,No,No,Roadways,Yes,Working Class,Yes,02/14/15,02/15/15,"Port Scottstad, MI 69209",243.07
66735640b18d03bc02f52c4b,fffe320033003200,Frances Yost,0.55,3.0,3.0,107.0,Marble,5.43,13.43,No,Yes,No,Roadways,No,Working Class,,01/29/19,01/31/19,"East Tyroneside, GA 74218",203.37
66735640b18d03bc02f51dc0,fffe3500360034003800,Nicholas Hinton,0.71,22.0,,831.0,Aluminium,3.12,20.38,No,Yes,Yes,Airways,No,Wealthy,,02/11/16,02/08/16,"North Brandon, NC 34498",531.89
66735640b18d03bc02f52528,fffe3600350030003700,Ashley Chavez,0.28,16.0,8.0,349.0,Clay,3.21,18.64,No,No,No,Airways,Yes,Working Class,No,07/06/19,07/09/19,"North Deborahview, CO 05370",160.73
66735640b18d03bc02f51ff1,fffe3300320033003900,Maryann Nix,0.54,7.0,5.0,,Marble,7.4,14.17,No,No,No,Roadways,No,Working Class,No,07/28/17,07/30/17,"Christineville, SC 22367",280.82
66735640b18d03bc02f51e0d,fffe3900310031003000,Michelle Layton,0.96,18.0,14.0,1016406.0,Stone,11128.79,50.88,No,No,No,Roadways,No,Wealthy,No,07/08/15,07/10/15,"Emilychester, IL 28742",24184.01
66735640b18d03bc02f527f8,fffe3100300035003000,Luis Harris,0.23,34.0,11.0,59131.0,Brass,145.61,85.53,Yes,No,Yes,,No,Wealthy,No,12/28/17,12/29/17,"South Bradborough, ME 99940",925.71
66735640b18d03bc02f53245,fffe3600350038003300,Kyle Smith,0.64,16.0,8.0,182.0,Wood,4.14,11.47,No,No,Yes,Roadways,No,Working Class,No,07/20/16,07/16/16,"New Helenview, ME 79863",248.39
66735640b18d03bc02f520be,fffe3300300032003000,John Pate,0.2,38.0,8.0,,Wood,6.35,22.16,Yes,No,Yes,Waterways,No,Working Class,No,03/03/17,03/07/17,"Brianaborough, IL 64493",182.85
66735640b18d03bc02f52cce,fffe3600320034003700,Robert Hasberry,0.14,16.0,8.0,21618.0,,7.03,87.3,Yes,No,No,Waterways,No,Working Class,No,02/08/19,02/08/19,"Hamptonfort, SD 40493",496.96
66735640b18d03bc02f5238a,fffe3300370036003000,Arlene Hayes,,7.0,5.0,90.0,Aluminium,3.97,19.59,No,No,No,Roadways,No,Working Class,No,08/08/19,08/04/19,"West William, DE 60802",139.87
66735640b18d03bc02f5274a,fffe3300330030003000,Candice Poulin,0.94,24.0,12.0,591.0,Wood,5.18,17.95,No,No,No,Roadways,No,Working Class,No,03/05/15,03/05/15,"South Olivia, ME 51636",732.02
66735640b18d03bc02f528e4,fffe3900300030003100,Craig Rival,0.12,36.0,11.0,644.0,Wood,4.65,20.02,No,No,Yes,Roadways,No,Working Class,No,06/10/16,06/10/16,"Stewartshire, MT 35454",159.68
66735640b18d03bc02f51b8e,fffe3400360037003900,Suzanne Baker,0.67,5.0,3.0,379.0,,3.98,24.2,No,No,No,Roadways,No,Working Class,No,04/08/18,04/10/18,"Dalestad, FL 68852",-260.83
66735640b18d03bc02f51c5c,fffe3300390035003500,Kyle Breitbart,0.46,,39.0,285131.0,Bronze,1638.98,96.55,No,Yes,No,Airways,No,Working Class,No,04/04/19,04/04/19,"Thomasport, GA 12118",5579.53
66735640b18d03bc02f51b99,fffe3800330033003800,Sonya Morris,0.81,10.0,4.0,3643.0,Marble,11.46,11.16,Yes,No,Yes,Airways,No,Working Class,No,10/15/17,10/12/17,"South Justin, IN 18412",-364.59
66735640b18d03bc02f528ee,fffe3100310035003800,William Ferguson,0.51,7.0,5.0,83.0,Aluminium,6.87,11.5,No,Yes,No,Airways,No,Wealthy,Yes,10/02/18,10/03/18,"North Markmouth, MN 91720",203.92
66735640b18d03bc02f51a06,fffe3100350031003700,Martha Moyer,0.37,30.0,,25238.0,Bronze,89.21,48.93,No,No,No,Roadways,No,Wealthy,Yes,03/16/15,03/16/15,"North Julieville, NH 73920",-1244.76
66735640b18d03bc02f51e18,fffe330036003600,Kathleen Perry,0.89,27.0,,2255801.0,Stone,11025.79,88.52,Yes,Yes,No,Airways,No,Wealthy,No,06/22/18,06/18/18,"Dianafurt, UT 09467",91227.61
66735640b18d03bc02f51b87,fffe3400350033003800,Ruby Legra,0.06,28.0,13.0,521.0,Wood,3.64,10.88,Yes,No,No,Waterways,No,Working Class,No,08/20/17,08/24/17,"Lindseyport, FL 56287",-86.39
66735640b18d03bc02f53234,fffe3200360030003400,Ruth Mcneill,0.04,8.0,5.0,,Stone,20.16,83.29,No,Yes,No,Airways,No,Wealthy,No,07/06/18,07/08/18,"Lake Robertton, MI 31815",456.57
66735640b18d03bc02f52238,fffe3900320031003700,Denise Evans,0.56,28.0,10.0,17479.0,Brass,64.67,37.59,Yes,No,No,Waterways,No,Working Class,Yes,05/28/18,06/01/18,"Richardsontown, GA 16592",1099.94
66735640b18d03bc02f53276,fffe3600360035003000,Mark Gresham,0.7,21.0,7.0,248328.0,Stone,2278.86,71.87,No,No,No,Roadways,No,Working Class,No,02/05/17,02/04/17,"West Valerie, NE 82197",7093.61
66735640b18d03bc02f51a71,fffe3600350031003200,Laura Lonon,0.03,7.0,4.0,46.0,Wood,3.73,11.17,No,Yes,Yes,Airways,No,Wealthy,No,10/09/16,10/13/16,"West Dean, MA 21140",-96.27
66735640b18d03bc02f52a43,fffe3200370031003300,Jane James,0.77,11.0,,,Clay,4.37,16.38,Yes,Yes,Yes,,Yes,Wealthy,No,05/24/16,05/25/16,"North Tammystad, MD 46574",472.24
66735640b18d03bc02f52651,fffe3600340033003200,Kim Taylor,,37.0,19.0,4400327.0,,7964.24,44.05,No,No,No,Roadways,No,Working Class,Yes,08/29/17,08/30/17,"Port Janet, AZ 98827",93401.34
66735640b18d03bc02f51a2f,fffe3600390039003800,Louie Womble,0.16,20.0,7.0,26330.0,Marble,45.1,40.64,No,No,No,Roadways,No,Working Class,No,02/25/17,02/23/17,"Port Cole, OK 37473",-388.38
66735640b18d03bc02f525b7,fffe3100350037003400,Judith Richards,0.44,12.0,,52934.0,Stone,287.8,69.39,No,Yes,Yes,,No,Wealthy,,11/16/16,11/20/16,"New Cindy, TN 05829",1287.89
66735640b18d03bc02f52929,fffe3500350036003400,Helen Clark,0.73,33.0,15.0,26774.0,Bronze,248.72,36.43,No,No,No,Roadways,No,Working Class,No,05/19/18,05/18/18,"New Danny, GA 64354",1597.99
66735640b18d03bc02f52c88,fffe3100310039003400,Ronald Spader,,23.0,11.0,10936.0,Bronze,41.42,74.21,No,Yes,No,,No,Wealthy,,06/15/19,06/17/19,"Lake Sheri, ID 08608",764.02
66735640b18d03bc02f52645,fffe3300320033003600,Peggy Burt,,4.0,3.0,34.0,Aluminium,4.77,10.12,No,No,No,Airways,No,Working Class,No,06/28/15,06/27/15,APO AP 65889,122.99
66735640b18d03bc02f5319e,fffe3400340038003300,Richard Mitchell,0.48,,12.0,,Bronze,20.34,77.74,No,No,No,Roadways,No,Wealthy,No,04/30/15,04/27/15,"West Stephenmouth, CO 43844",945.79
66735640b18d03bc02f51a50,fffe3900380033003700,Audrey Keene,0.39,15.0,6.0,30515.0,Marble,37.73,72.63,No,Yes,No,Airways,No,Wealthy,Yes,12/29/15,12/26/15,"Schmidtshire, NJ 23320",-889.79
66735640b18d03bc02f5287d,fffe3600330034003100,Maryann Vandyke,0.54,13.0,6.0,,Brass,6.23,12.18,Yes,No,Yes,,No,Working Class,No,06/15/17,06/17/17,"Madelineside, RI 14003",265.04
66735640b18d03bc02f52896,fffe3600320034003800,Lori Bearden,,24.0,6.0,209.0,Wood,5.11,15.74,No,Yes,Yes,,No,Working Class,,11/21/18,11/22/18,FPO AE 15076,479.05
66735640b18d03bc02f528a5,fffe3600340033003700,Danny Tatum,0.74,8.0,5.0,1038.0,Brass,7.82,21.47,No,No,No,Roadways,No,Wealthy,No,09/28/16,09/27/16,"South Monica, MI 28384",560.08
66735640b18d03bc02f51ada,fffe3500310039003900,Elliott Brown,0.08,5.0,4.0,117.0,,3.67,22.67,Yes,No,Yes,,No,Working Class,No,09/15/16,09/16/16,"East Ryan, PA 65183",-170.99
66735640b18d03bc02f5231d,fffe3500370037003600,Rochelle Shortridge,0.05,,23.0,7878463.0,,6391.33,73.63,No,Yes,No,,No,Wealthy,No,06/21/19,06/25/19,"Kyleshire, WV 19789",39578.3
66735640b18d03bc02f5197f,fffe3600340038003700,Eloise Wright,0.11,17.0,7.0,133437.0,Stone,210.57,94.13,No,No,Yes,Roadways,No,Working Class,No,03/13/18,03/11/18,"Jimmyberg, SD 33975",-1050.81
66735640b18d03bc02f52c62,fffe380037003100,Gertrude Thompson,0.85,6.0,4.0,1164.0,Marble,8.7,23.95,Yes,Yes,Yes,,No,Working Class,No,07/19/17,07/19/17,"Steeleburgh, AZ 12460",1274.44
66735640b18d03bc02f51b15,fffe3800360035003200,Robin Pruitt,0.19,25.0,16.0,3136649.0,Stone,1702.78,82.19,No,Yes,Yes,Roadways,No,Wealthy,No,11/20/17,11/22/17,"Susanland, MI 33351",-13392.75
66735640b18d03bc02f51cb2,fffe3500390033003900,Lindsey Carey,0.56,15.0,8.0,30361.0,Marble,29.13,57.54,No,No,No,Roadways,No,Wealthy,No,11/06/18,11/02/18,"New Shawna, MA 12404",878.29
66735640b18d03bc02f52695,fffe3800350034003900,Liliana Banks,0.83,27.0,20.0,1004464.0,Marble,3389.32,89.5,No,No,Yes,Airways,No,Working Class,No,10/03/17,10/04/17,"South Matthew, ME 97026",25844.98
66735640b18d03bc02f521a4,fffe3500340034003100,Serena Smith,,32.0,13.0,2655.0,Aluminium,3.36,22.77,Yes,No,Yes,,No,Working Class,No,07/27/15,07/31/15,FPO AA 52820,193.29
66735640b18d03bc02f52632,fffe3200380035003700,Muriel Dudek,0.64,37.0,7.0,268520.0,Marble,272.18,34.86,No,Yes,No,Roadways,Yes,Working Class,No,07/31/15,07/27/15,"Hallshire, NY 95431",2823.89
66735640b18d03bc02f52866,fffe3400380036003300,Audrey Malekan,0.33,11.0,8.0,139.0,Wood,6.73,11.51,No,Yes,No,Airways,No,Working Class,,01/26/17,01/29/17,FPO AP 15003,130.73
66735640b18d03bc02f526f5,fffe3500370030003200,Pasquale Biller,0.57,31.0,8.0,,Aluminium,6.07,20.64,No,No,No,Roadways,No,Working Class,,11/18/17,11/17/17,"North Mary, AZ 13079",365.73
66735640b18d03bc02f52fe7,fffe3900300037003300,Rebecca Hunn,0.37,26.0,19.0,1043592.0,Marble,3092.86,92.59,Yes,No,Yes,Waterways,No,Working Class,No,09/16/15,09/14/15,"Martinland, TX 98796",9447.81
66735640b18d03bc02f52e3a,fffe3800340031003600,Clayton George,0.41,3.0,2.0,39.0,Stone,6.26,17.88,Yes,Yes,No,Airways,No,Wealthy,No,05/16/16,05/15/16,"Lake Lisa, IN 05998",286.51
66735640b18d03bc02f51d2c,fffe3600340033003000,Nena Silva,0.66,27.0,13.0,,Marble,2726.8,30.23,Yes,No,No,Roadways,No,Working Class,,12/15/16,12/17/16,"Joshuamouth, AK 01550",8553.52
66735640b18d03bc02f52550,fffe3500330039003200,Jacqueline Cano,0.56,5.0,,3184.0,Stone,4.35,24.09,No,Yes,No,,No,Wealthy,No,02/23/15,02/26/15,"South Donald, NY 42888",334.07
66735640b18d03bc02f52f25,fffe3700390031003800,Michelle Mezick,0.82,15.0,7.0,370.0,Aluminium,6.47,16.36,No,No,No,Waterways,No,Working Class,No,03/25/18,03/29/18,APO AE 73250,414.94
66735640b18d03bc02f5299f,fffe3400390031003700,William Myers,,31.0,9.0,3048.0,,15.17,15.78,Yes,No,No,Waterways,Yes,Working Class,No,05/17/17,05/17/17,"North Veronicaview, NH 11821",699.46
66735640b18d03bc02f52282,fffe3800350031003200,Julie Reilly,0.45,17.0,8.0,5372.0,Bronze,7.14,47.44,No,No,No,Roadways,No,Wealthy,Yes,06/26/16,06/26/16,"Lambfurt, NY 14141",579.77
66735640b18d03bc02f53243,fffe3400340039003500,Fred Baptiste,0.71,,6.0,1718.0,Clay,10.76,19.83,Yes,No,Yes,,Yes,Wealthy,No,12/14/15,12/13/15,DPO AE 49892,623.26
66735640b18d03bc02f53227,fffe3800360039003300,Emilia Hayden,0.6,24.0,9.0,10770.0,Bronze,42.41,64.59,Yes,Yes,No,Airways,No,Wealthy,Yes,05/13/16,05/16/16,"Liville, SD 99456",1419.39
66735640b18d03bc02f51f4b,fffe3700380032003900,Debra Miller,0.33,29.0,8.0,2264.0,Clay,4.28,10.77,No,No,No,Airways,Yes,Working Class,Yes,01/21/19,01/21/19,FPO AP 06919,193.5
66735640b18d03bc02f51e5e,fffe3600330037003000,Maxine Andrews,0.22,20.0,7.0,120716.0,Stone,94.12,26.77,No,No,No,Airways,No,Working Class,No,08/16/17,08/20/17,"Moniqueborough, MA 22608",941.93
66735640b18d03bc02f51dca,fffe3300340034003600,Kenneth Pigg,0.33,30.0,13.0,44019.0,Brass,42.28,92.57,Yes,No,No,Waterways,No,Working Class,No,12/23/18,12/24/18,"Port Courtneyport, CT 26341",874.27
66735640b18d03bc02f5325f,fffe3700330035003400,Thomas Spengler,0.24,37.0,13.0,58873.0,Brass,70.11,70.42,Yes,No,No,Waterways,No,Working Class,No,05/27/15,05/27/15,"South Travis, NJ 90729",795.24
66735640b18d03bc02f51a6c,fffe3600310032003400,Concetta Medina,0.27,28.0,13.0,2223.0,,6.03,18.1,No,Yes,No,Roadways,No,Wealthy,Yes,09/21/18,09/18/18,APO AP 50652,-266.06
66735640b18d03bc02f531ad,fffe330031003500,Robert Campbell,,25.0,6.0,224962.0,Stone,504.33,67.78,Yes,Yes,Yes,Airways,No,Working Class,No,01/10/19,01/14/19,"West Brenda, HI 46426",2867.4
66735640b18d03bc02f52dff,fffe3900360030003800,Tina Curry,0.28,36.0,11.0,53904.0,Brass,237.7,97.93,Yes,No,Yes,Waterways,No,Working Class,No,01/04/15,01/06/15,DPO AP 79387,1166.36
66735640b18d03bc02f524d7,fffe360031003200,Andy Black,0.4,39.0,,1950.0,,5.69,20.11,Yes,No,No,Airways,Yes,Working Class,Yes,12/30/15,12/31/15,"New Cherylfurt, ME 67942",331.14
66735640b18d03bc02f531ec,fffe3100300037003800,Francisco Keenan,0.9,38.0,,2728133.0,Stone,14595.59,61.71,No,No,No,Roadways,No,Working Class,Yes,03/06/15,03/10/15,"Lawrencebury, NH 70084",32793.47
66735640b18d03bc02f51d8f,fffe3600380035003000,Lester Allsbrook,0.92,36.0,12.0,4260.0,Clay,12.76,13.29,No,Yes,Yes,Roadways,Yes,Wealthy,No,01/02/18,01/02/18,"New Brenda, SD 22437",1356.49
66735640b18d03bc02f528c8,fffe35003000,Juanita Parfitt,,3.0,3.0,43.0,Bronze,6.21,19.15,No,Yes,No,Airways,No,Working Class,No,05/24/15,05/24/15,"Gutierrezshire, VA 47653",199.32
66735640b18d03bc02f52d23,fffe3800360030003000,Travis Brandon,0.38,3.0,2.0,13.0,Clay,6.72,23.81,Yes,No,Yes,Waterways,Yes,Working Class,No,06/25/19,06/25/19,"South Kimfort, KS 64345",199.6
66735640b18d03bc02f52d0d,fffe3700330035003600,Emerson England,0.12,39.0,20.0,3755.0,Aluminium,11.62,14.7,No,Yes,No,Airways,No,Working Class,No,01/06/16,01/06/16,"South Christinastad, DE 78275",178.08
66735640b18d03bc02f527b4,fffe3200300038003000,Virginia Smith,,15.0,6.0,45264.0,Marble,140.88,71.1,No,No,No,Roadways,No,Working Class,No,10/12/17,10/13/17,"Alexismouth, KY 98831",990.2
66735640b18d03bc02f527f1,fffe3100390031003500,Carolyn Foster,0.16,9.0,5.0,84.0,,5.36,22.25,No,No,No,Airways,No,Working Class,Yes,01/15/15,01/13/15,"New David, VA 79126",159.37
66735640b18d03bc02f529ce,fffe340030003400,Loretta Powell,0.12,9.0,4.0,176.0,Clay,6.78,10.83,No,No,No,Roadways,Yes,Working Class,No,02/06/17,02/06/17,"Davilamouth, IN 81057",115.01
66735640b18d03bc02f528ec,fffe3900330036003100,Robert Bucklew,0.52,17.0,9.0,114716.0,Marble,292.86,32.27,Yes,No,Yes,Airways,No,Working Class,No,04/09/16,04/12/16,"Port Javierchester, FL 82388",1396.08
66735640b18d03bc02f522d3,fffe3100380034003300,Michelle Bankston,0.83,7.0,4.0,46.0,Wood,4.9,22.18,No,No,No,Airways,No,Working Class,No,03/04/18,03/06/18,"Glennland, LA 36143",277.6
66735640b18d03bc02f51abb,fffe3400300038003000,Delores Perkins,0.08,44.0,23.0,,,47.14,79.57,Yes,No,Yes,Airways,No,Working Class,No,04/22/18,04/24/18,"Jonesbury, MI 52466",-711.91
66735640b18d03bc02f5222e,fffe3500380038003200,William Nawrocki,0.68,21.0,9.0,546631.0,Stone,2917.29,73.25,No,No,No,,No,Working Class,Yes,07/03/16,07/04/16,"New Jackland, NC 82836",8404.0
66735640b18d03bc02f51d38,fffe3100310038003800,Juan Tiefenauer,,19.0,11.0,330.0,Wood,4.94,13.41,No,Yes,No,,No,Working Class,Yes,06/08/18,06/06/18,"Gilbertberg, NM 90487",185.33
66735640b18d03bc02f51c85,fffe3600390037003100,Lisa Jones,0.6,15.0,7.0,39023.0,Marble,92.26,41.08,Yes,No,No,Waterways,No,Working Class,No,02/11/16,02/10/16,"Nicolestad, PA 39759",3955.22
66735640b18d03bc02f52e22,fffe3600350031003400,Holly Holt,0.17,17.0,6.0,1388.0,Bronze,5.04,14.59,Yes,No,No,Roadways,No,Working Class,No,03/11/15,03/14/15,"North Garrett, NH 43435",162.46
66735640b18d03bc02f52881,fffe3900360038003000,Leonard Taylor,0.52,3.0,2.0,25.0,Clay,6.36,21.08,Yes,No,No,Roadways,Yes,Working Class,No,04/15/17,04/15/17,"Mendozatown, NE 73769",242.38
66735640b18d03bc02f52442,fffe3200300033003400,Heather Sasso,0.68,18.0,7.0,291.0,Aluminium,6.77,24.08,No,Yes,Yes,Airways,No,Working Class,Yes,11/10/15,11/14/15,"Karenside, SC 65069",481.92
66735640b18d03bc02f52674,fffe360030003500,Linda Parnell,0.47,29.0,6.0,165.0,Wood,3.84,24.93,Yes,Yes,Yes,Airways,No,Wealthy,No,03/22/15,03/24/15,FPO AA 49533,352.6
66735640b18d03bc02f5253a,fffe3100370038003900,William Vanhorn,0.1,21.0,10.0,434.0,Wood,4.73,18.8,Yes,No,Yes,Waterways,No,Wealthy,,04/09/15,04/10/15,"Lake Tara, ME 93502",157.78
66735640b18d03bc02f51d23,fffe3600330036003300,Diane Baker,0.3,41.0,14.0,13257.0,Clay,31.25,60.2,Yes,Yes,No,,Yes,Wealthy,No,01/09/16,01/12/16,"Gonzalesside, AR 76861",883.96
66735640b18d03bc02f51b64,fffe3200370036003800,Orlando Powell,0.87,11.0,6.0,,Aluminium,5.95,24.54,Yes,No,Yes,,No,Working Class,No,12/10/16,12/06/16,"Port Georgeburgh, CA 63434",-643.53
66735640b18d03bc02f528e0,fffe380032003000,Terry Bryant,,5.0,4.0,,,5.55,14.06,No,Yes,No,Roadways,No,Working Class,No,02/11/16,02/07/16,"Munozstad, ND 64506",193.87
66735640b18d03bc02f51c2d,fffe3400370037003900,Lynn Hinderman,0.32,,13.0,695.0,Wood,5.5,13.92,No,No,No,,No,Working Class,,03/23/17,03/27/17,"Lopezville, AL 69247",139.82
66735640b18d03bc02f52a93,fffe3600380037003500,Karen Willson,0.96,36.0,12.0,823830.0,Marble,4789.5,79.45,No,No,Yes,Roadways,Yes,Working Class,No,07/17/18,07/17/18,"Brittneyshire, RI 19309",71414.42
66735640b18d03bc02f51d98,fffe3900390039003500,David Jolly,0.54,23.0,11.0,27168.0,Brass,80.12,96.98,Yes,No,Yes,Roadways,No,Working Class,No,02/26/17,02/27/17,"North Sheila, WV 14760",3404.67
66735640b18d03bc02f5259f,fffe3100330030003100,Edward Domhoff,,39.0,12.0,466.0,Wood,6.8,22.05,No,No,Yes,Roadways,No,Working Class,No,05/07/15,05/05/15,"Thompsonfort, ID 58633",314.02
66735640b18d03bc02f51c2b,fffe3700390034003800,Lois Rios,0.47,15.0,8.0,802.0,Clay,5.15,13.75,Yes,No,Yes,Waterways,Yes,Working Class,No,08/29/15,08/28/15,"Wilkersonhaven, SC 76984",244.1
66735640b18d03bc02f52a81,fffe3100330038003900,Carlos Johnson,0.05,41.0,,61937.0,Bronze,43.55,61.64,Yes,Yes,No,,No,Working Class,No,12/05/15,12/01/15,"Murphyville, CO 72380",719.61
66735640b18d03bc02f51eb6,fffe3300340035003400,Eva Horne,,41.0,12.0,2904327.0,Stone,7352.05,38.32,No,Yes,Yes,Airways,No,Wealthy,No,07/01/17,07/04/17,"Taylorview, MD 61255",1684094.04
66735640b18d03bc02f53257,fffe370031003400,Marie Vogan,0.74,14.0,,266.0,Aluminium,5.4,20.36,No,No,No,Waterways,No,Working Class,,08/14/17,08/15/17,"South Louis, AK 09055",348.97
66735640b18d03bc02f51ade,fffe3700380034003300,Albert Martinez,0.4,19.0,10.0,14551.0,Brass,19.49,95.69,Yes,No,Yes,Waterways,No,Working Class,No,08/09/17,08/11/17,"Larsonside, AL 38062",-834.86
66735640b18d03bc02f52a4f,fffe360036003100,Marsha Sanders,0.27,37.0,14.0,19703.0,Bronze,55.97,27.13,No,No,No,Airways,No,Working Class,No,01/06/17,01/10/17,"North Loribury, IA 93311",410.61
66735640b18d03bc02f53268,fffe3700330032003900,Princess Cunningham,0.89,8.0,4.0,1024.0,Marble,5.76,23.73,No,No,No,Waterways,No,Working Class,Yes,01/07/16,01/10/16,DPO AA 02592,458.51
66735640b18d03bc02f53204,fffe3300340030003300,Michael Mccullough,0.19,37.0,12.0,3700.0,,10.46,21.54,Yes,No,No,Waterways,Yes,Working Class,No,07/11/16,07/14/16,"Kentmouth, IA 14347",197.67
